umap1,umap2,metric,quartile
17.641447,8.470999,0.0,0
-2.1842968,7.395001,24.4,3
-0.06132251,0.069524996,0.4,1
-2.5195754,-0.53390163,0.6,1
-0.6521731,6.3577046,20.4,2
-3.500242,6.1413817,7.3,2
-0.39135924,7.394789,40.7,3
-3.814695,-2.2705572,0.5,1
0.1216216,-0.4593522,-0.2,0
-4.5436835,4.393119,14.6,2
1.6412636,-6.5366454,0.5,1
-1.4822645,7.1595573,26.6,3
-1.1068354,0.05566479,0.3,1
17.922045,8.41535,0.0,0
-3.706027,9.184962,23.8,3
-4.141926,6.4752164,18.1,2
17.889729,8.433999,0.0,0
-1.4625765,0.2346941,0.4,1
-1.7298245,1.6052873,3.2,1
17.745262,8.776227,0.0,0
-3.73756,7.454555,19.5,2
17.928564,8.583192,0.0,0
3.1368172,-5.0910187,0.6,1
17.939707,8.823039,0.0,0
17.809872,8.741475,0.0,0
17.67206,8.469239,0.0,0
17.914951,8.62267,0.0,0
17.949854,8.810141,0.0,0
17.846983,8.332961,0.0,0
18.133682,8.433729,0.0,0
-0.07443538,-6.973027,0.0,0
18.510832,7.8304753,0.0,0
17.401016,8.238078,0.0,0
17.61164,7.8415904,0.0,0
18.317745,8.770044,0.0,0
-0.5661932,7.586354,30.4,3
-3.3680723,9.564358,18.7,2
-2.995353,9.018102,24.5,3
-3.5964286,2.93616,0.5,1
-2.9410748,5.3229656,3.9,2
-3.0700114,9.938939,17.1,2
-3.7332072,9.21047,20.8,2
-4.509598,4.4568014,6.5,2
-2.3977525,1.8698528,28.9,3
-4.01071,3.4741523,6.6,2
-2.4502,9.416636,34.6,3
-3.6827176,7.028118,8.3,2
1.7160552,-6.489547,0.4,1
-3.1144464,4.375067,4.5,2
-4.1446548,3.754581,8.1,2
-2.6362526,0.442696,1.1,1
-0.42947203,-1.2235116,-0.3,0
-0.7821788,0.8691482,0.4,1
-3.7267334,6.1704664,10.5,2
-3.223309,6.637283,11.9,2
-4.6786594,3.7933164,4.4,2
-0.3439977,-0.04536072,-0.1,0
2.8071334,-5.1154094,3.5,2
-3.6072543,4.9747252,4.7,2
1.5550997,-5.8838873,0.1,1
-3.2360697,4.2149925,7.1,2
-2.955748,9.412876,33.3,3
-3.606267,1.8153487,4.4,2
-3.951693,8.559122,16.4,2
-4.492512,0.73955154,9.3,2
2.81594,-4.831689,3.6,2
-0.28594342,6.8892226,26.1,3
-4.399918,0.75135523,6.3,2
-2.107814,1.8579026,0.5,1
17.964016,7.7635565,0.0,0
-3.8748631,9.155745,24.2,3
1.7717193,-6.219128,0.1,1
-2.6436892,2.893235,4.4,2
18.226189,8.678473,0.0,0
-0.53810674,-6.962542,-0.1,0
-0.10090976,-5.4130673,0.0,0
-1.3047049,0.55695945,-0.9,0
-0.56845313,-4.380018,-0.2,0
18.274809,8.552831,0.0,0
-3.1304734,-0.033947468,0.2,1
-2.1541483,1.3254331,0.0,0
-3.9735322,2.8214812,3.8,2
-0.98033726,1.069074,0.0,0
-0.57808053,-6.7655954,-0.1,0
-2.1226087,4.2574573,8.1,2
14.748085,5.149102,-0.1,0
-4.3028355,-1.6423415,0.3,1
-1.544693,-2.9626217,0.0,0
-0.71229446,-0.9576567,-0.4,0
0.44266945,-0.8361007,0.0,0
-2.1006258,-0.3124973,0.0,0
18.421064,8.512409,0.0,0
-3.009403,2.5889614,2.8,1
18.26167,8.898186,0.0,0
-2.7502723,-1.7256613,0.1,1
-3.7935925,2.200638,3.5,2
-3.3764377,6.2219114,11.4,2
-3.0924408,9.543958,35.1,3
-4.0513144,5.3739552,-1.7,0
-3.8543737,9.739527,15.7,2
-2.9648519,2.8306944,6.7,2
-3.2672617,7.0091286,16.6,2
-2.6927056,4.563694,0.6,1
-2.9949791,5.0918202,-0.6,0
-3.460208,2.564829,5.1,2
-3.404163,5.8399186,5.6,2
-3.561568,6.079706,14.2,2
-3.5084398,9.679987,29.0,3
-0.40007663,7.409901,35.4,3
-3.3575497,3.8526523,5.3,2
-2.1954384,-1.2795956,0.4,1
-3.3259687,0.3511706,2.8,1
-3.5036304,0.42343733,2.7,1
-2.57223,7.0118628,28.1,3
-3.9517274,-0.37735316,3.0,1
-2.73963,3.2421231,4.4,2
-1.0609144,7.2611055,34.9,3
-3.601345,6.1385584,17.6,2
-2.683543,0.74286205,0.2,1
2.8418462,-5.3483343,0.4,1
-3.7137585,-2.3093116,-0.2,0
-2.8265958,8.473616,14.2,2
-4.2074394,1.152596,7.4,2
-2.875754,5.871732,15.3,2
-3.396833,6.411061,15.7,2
-2.865373,3.5332057,2.5,1
-2.3447132,1.1083093,1.4,1
-3.1378033,3.2381399,4.2,2
-1.4413906,0.49871236,1.2,1
-3.8753576,-0.93749905,3.2,1
-2.8980649,0.32619777,1.4,1
-3.6666715,3.6705554,5.2,2
-4.2071414,-0.9495281,4.9,2
-0.3648014,-1.0771266,-0.4,0
-3.0642784,3.4554296,0.8,1
-2.9208393,0.9156605,1.0,1
-4.3390627,1.0388923,11.6,2
-4.26798,1.1460153,8.5,2
-3.2443807,3.5617712,3.0,1
-3.3019066,5.7960258,5.3,2
-3.3886404,4.3380737,6.5,2
-0.045611765,-6.724439,0.0,0
-3.1791692,0.8462172,1.1,1
-3.0907469,1.2394991,0.8,1
18.37518,8.75936,0.0,0
-2.8716447,5.9625874,18.5,2
-3.2739513,1.4155134,1.9,1
-2.0373988,1.3033818,1.0,1
-0.22123368,0.27470443,0.3,1
0.42992324,-0.5649461,0.0,0
-2.7163796,0.93052894,0.2,1
18.170439,8.850698,0.0,0
18.536505,8.869322,0.0,0
-2.2422526,-0.1965001,0.3,1
18.188255,8.3815565,0.0,0
-1.5510223,7.089536,24.6,3
-4.6761622,3.5410914,7.3,2
-3.7936513,9.729103,29.0,3
-3.3750055,4.1041336,12.8,2
-3.872102,9.897056,26.3,3
-4.2585406,3.8872797,10.4,2
-4.5913596,4.2894425,13.6,2
-2.788819,5.9064007,5.4,2
-3.236836,3.2813604,-0.3,0
-3.0359712,6.8331194,24.6,3
-2.922327,6.298688,17.6,2
-3.0182273,6.9490156,16.0,2
-1.3400084,-0.17181338,-0.1,0
-3.1347303,2.2421153,9.6,2
-3.2963388,3.7887106,4.9,2
-0.9253619,-0.032490734,0.0,0
-3.1801567,4.1022086,9.2,2
-2.8444679,3.7825608,2.0,1
-3.1553416,6.1364484,9.4,2
-3.497772,3.4199634,5.3,2
-1.907948,3.977958,8.1,2
-3.1372094,0.113879606,1.1,1
-2.017983,4.3189516,4.7,2
-1.9974265,4.177651,4.0,2
-3.2469966,2.5641603,5.9,2
-2.0445783,4.462172,10.6,2
2.737711,-4.469188,18.4,2
0.044190075,0.17885846,-0.6,0
-1.7244902,-1.6991957,0.0,0
-1.3353113,2.3241994,2.4,1
-1.4311408,0.4357098,0.5,1
-1.8687233,3.5524807,4.5,2
-2.893699,6.1916194,17.3,2
-2.9206553,5.7495613,10.1,2
-1.2994124,-2.6156366,-0.4,0
2.532239,-4.0719647,24.8,3
-2.071206,4.450964,9.6,2
-0.85488784,0.30374163,0.5,1
-2.1752872,0.3970833,1.7,1
-3.42709,1.8940154,2.3,1
-4.3117523,-1.1608546,9.1,2
-4.2072673,4.5931077,12.7,2
18.236712,8.900202,0.0,0
18.524801,8.762531,0.0,0
-4.623789,3.1304035,4.9,2
-3.0035686,4.4953127,7.7,2
-2.5852897,3.6643767,2.5,1
-3.7797902,2.2141585,3.5,2
-3.3683074,2.0741377,2.1,1
-3.2732284,-0.6026769,1.3,1
18.559198,8.923361,0.0,0
0.25334197,-2.8608077,0.0,0
-0.8653776,-2.8088758,-0.2,0
-2.245175,3.6964185,6.9,2
14.814328,5.2166643,0.0,0
1.9533751,-4.0845675,0.1,1
0.56472015,-3.0535588,-0.1,0
-2.576985,1.0801767,0.1,1
-0.31294408,-4.69653,-0.1,0
0.6710043,-4.7282085,-0.2,0
-4.4183326,0.95494735,10.6,2
-2.8932343,6.1600323,13.7,2
-3.3519065,4.4299636,5.9,2
-2.5511644,3.4724247,2.9,1
-2.546468,5.368208,6.2,2
-2.6775033,-0.738853,-0.1,0
-2.1206539,4.5382495,5.6,2
-4.419829,0.94788605,12.5,2
-3.2392008,2.8671334,5.3,2
-1.6337696,2.5945907,1.0,1
-2.1068697,4.020867,10.9,2
-3.6807728,3.965448,8.0,2
-2.1505482,4.495151,7.0,2
-2.7333348,-0.36446556,1.5,1
-2.0819695,-1.1096561,-0.4,0
-1.6717862,2.3696325,3.5,2
-2.5164618,3.2575154,0.6,1
-3.6204054,-0.6180305,4.0,2
-2.5454519,-0.7190184,0.1,1
-3.8092377,2.8035254,8.8,2
-4.477388,0.87791336,15.4,2
-3.0164924,3.046073,7.7,2
-3.6853833,3.2187123,1.8,1
-1.4831009,2.4586983,1.8,1
-3.5200772,2.0370722,3.4,2
-0.92586875,0.66984,1.3,1
-0.10067186,0.6662877,0.4,1
-2.0480683,4.1824346,6.7,2
-3.1900096,3.184822,9.3,2
-2.8797748,3.1854095,1.1,1
-4.3812804,-1.2952286,5.8,2
-2.3581052,-1.0553678,0.7,1
-0.5882415,-0.14104897,0.3,1
-4.187046,-1.5155593,1.2,1
0.3059678,-0.040018238,-0.1,0
-3.799938,2.6264718,6.0,2
-1.3986051,-1.8660909,-0.1,0
2.7837532,-4.5257716,11.3,2
-2.8035414,0.1622512,0.3,1
-2.5741155,0.026118245,0.3,1
-3.4956486,2.107773,5.0,2
-1.3682358,0.44569546,0.4,1
-1.1656691,2.6544704,3.7,2
-2.6148057,1.2519457,0.2,1
-3.625362,1.6837435,4.1,2
-2.7134554,2.134187,3.3,1
-2.3646207,0.33990088,0.4,1
-3.1595476,2.672656,10.0,2
-2.8603888,-2.6061702,0.2,1
-1.9178897,1.4490169,0.5,1
0.36957118,-0.33961007,0.1,1
-3.4840107,1.7022407,3.4,2
-1.067468,-2.33096,0.0,0
-0.71830946,-0.67349005,-0.1,0
-0.61964095,0.03376916,0.1,1
18.239012,8.907038,0.0,0
0.17948818,-2.7954671,0.1,1
-0.7151527,0.57212585,1.0,1
-1.9032326,1.4121702,0.0,0
17.833633,8.752566,0.0,0
-2.7028477,3.8646412,5.1,2
-3.4570975,0.13986032,0.7,1
-2.074876,4.3535943,8.7,2
-3.0243483,1.7254509,3.3,1
-3.4555433,2.2895248,5.1,2
2.78252,-4.59443,6.1,2
-1.6809618,0.9572397,-0.6,0
-3.5829222,1.7222102,5.5,2
-3.484683,2.505456,3.6,2
-3.3698301,1.4879453,2.9,1
-1.3376868,2.9151504,4.8,2
-1.9831634,4.186578,10.5,2
-0.3390465,0.4548461,0.7,1
-1.07731,0.5861444,1.5,1
-1.8118404,3.5235126,1.6,1
-3.9145997,1.4404371,7.4,2
-1.6768516,-0.31625798,-1.5,0
-3.5882518,0.31579882,2.9,1
-2.1879911,3.7282505,7.3,2
-3.4146237,0.48058203,3.8,2
-1.9351699,3.8435159,9.2,2
-2.5932038,1.5034274,2.7,1
0.10078525,-0.5743266,0.0,0
-3.1603935,0.70934564,0.2,1
-1.4920058,3.380764,7.5,2
-1.3588605,3.148996,5.6,2
2.604736,-4.3946905,0.8,1
-3.5662267,2.1219246,3.9,2
-1.1009849,0.93092686,1.8,1
-1.9457283,3.7910323,10.1,2
0.71742773,-4.567425,0.0,0
-4.012908,-1.8298764,0.2,1
-3.31347,-2.3682497,0.3,1
-1.6494344,1.9218956,-0.5,0
-3.848933,0.011119721,4.6,2
-1.2992564,-1.9954208,0.0,0
-0.04285388,1.0391995,0.6,1
-2.5081055,-0.46958536,2.4,1
-0.26316205,-0.92264056,-0.4,0
-0.85997826,-2.9438481,-0.1,0
-3.3405828,-0.81230026,3.3,1
2.767749,-4.7838416,1.0,1
-2.3739605,-1.097853,-0.1,0
-0.7218903,-2.1790104,0.0,0
-1.0651731,2.3385446,1.0,1
-1.7833171,-0.6775224,0.5,1
18.187933,8.8989315,0.0,0
-0.4541406,1.1830554,0.2,1
-0.29248166,1.0296249,1.1,1
-0.29682285,1.3870357,1.1,1
18.565403,8.6467705,0.0,0
-3.8760943,1.2344025,5.1,2
-0.89873385,1.9107941,0.1,1
0.20961565,-0.9013102,0.0,0
-0.551389,-0.3047562,-0.1,0
-2.4213436,0.8768935,0.1,1
-3.221418,-2.1069322,0.4,1
-4.3715897,-1.7016826,1.9,1
-2.2097802,1.6838626,0.3,1
-1.6231827,1.5451572,0.5,1
